text,label,query_index
Do you have any accounts for children ?,other,2efe557df988
Why am I seeing a transfer fee on my bank statement?,other,1e3091b159db
I would like to activate my card what do I need to do?,card_queries_or_issues,8031bb1d6138
What reason did my top-up fail for?,top_up_queries_or_issues,78a26b22bf88
Will salary be received through this?,other,860b18e835c1
#,card_queries_or_issues,f20tb7b7b743
How many times can I make a top-up?,top_up_queries_or_issues,a3933935bd57
I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,needs_troubleshooting,95f3da0194a7
Change currency,other,0d8d5eca635d
"When I bought something abroad, the exchange rate was wrong.",needs_troubleshooting,4301109571ec
Can I have it add money at certain time intervals when I travel?,top_up_queries_or_issues,f23eab170dac
There are funds in my app that I did not receive.,needs_troubleshooting,b05c0c0ac9d7
"Hi, I made a transfer from France two days ago and thought it would be here by now. Can you give me an update please?",needs_troubleshooting,402e2f7f3346
How can I top up by card?,top_up_queries_or_issues,18506f947c66
I need to do a card activation.,card_queries_or_issues,92380a517e76
Why won't my passcode work?,other,c1d8ca603fd3
Tell me why there is a fee for a card payment.,needs_troubleshooting,0cc978cc0970
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,needs_troubleshooting,88693adf5af1
What is the way to go about getting a virtual card?,card_queries_or_issues,0e4bb4f57b51
Can I use my Apple watch to fill my gas tank?,other,ee79a649090d
I tried to use my card to top up but all of the money has disappeared.,top_up_queries_or_issues,29006cdcb568
What does top-up verification do?,top_up_queries_or_issues,254d8bd98000
Why am I being charged when I withdraw cash?,needs_troubleshooting,3aa716ceff69
I can't find the top-up card verification code.,,222tbc709f50
What are the ATMs that will accept this card?,other,1848356b91bd
My card is gone I think it was stolen,card_queries_or_issues,2f10d811ac97
I do not recognize the card payment.,needs_troubleshooting,acfe05b17ef5
Where can I pay with my card?,card_queries_or_issues,2f489a6a9f11
I want to top up by cheque,,7e5t3578d582
Is there a maximum for top-ups?,top_up_queries_or_issues,534aa454eabf
is there a way to do top up with apple pay,other,f20461515993
What are the policies of disposable cards?,card_queries_or_issues,ef0c6f38aa6b
what's my top-up verification code?,,43dt34c53342
why and how soon do I have to have proof of identity to you?,other,df0f04b412a5
"I had a seller reach out to me saying my money didn't come through to them, but I'm sure it was removed from my account. Can you figure out what the deal is here?",card_queries_or_issues,75144a8d70be
What is the cost and time frame of getting a new card?,card_queries_or_issues,4fc89b1fda86
Are there specific ATM's I can use with this card?,other,303883ed4fac
Why isn't my id verifying?,needs_troubleshooting,1f56a70aaa42
Can you tell my why my funds transfer did not work properly?,needs_troubleshooting,914b37927e9e
i asked for 100 only got 80,needs_troubleshooting,0923f2a4f3a0
Is there a location near me that i can change my PIN?,other,c7150e2ab221
My card is no longer lost. How do I enter it back into the app?,card_queries_or_issues,a2ac37d77e12
where can i deposit a check,top_up_queries_or_issues,0eb3217eb3af
I want to use my account before identity verification,other,6b01cad1f597
Why am I unable to take money from my card but the statement says the transaction is still pending?,other,ff620bdc56ff
What is the purpose for the identity check,other,97b01c979f0d
Why can't I see the top-up amount I just added to my account?,top_up_queries_or_issues,1ea6c482df2e
At what cash machines can I change my PIN?,other,a3a44af92362
What happens with the duplicate charge in my account?,needs_troubleshooting,35bb5c140266
when does the rate get determined,other,2b71ac3dc4bd
I was charged too many times for one transaction.,needs_troubleshooting,590c2e46e41d
Do I get to have one of those virtual cards I've heard about?,card_queries_or_issues,8f27fa575444
Can you tell my why my card payment has been reverted.,card_queries_or_issues,92abed3c34eb
Can you tell me why I was charged $1 for a transaction?,needs_troubleshooting,8d40841110f3
"If someone in a different country sends me money, do I have to pay a fee?",other,2a6b42a265a0
how do i get into my account and edit my details,other,27d471b5c2fc
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",needs_troubleshooting,a0734b2ff295
"Hi, In morning, i was trying to withdraw money from my card, but it got declined. So far it was working fine. Could you please check my card.",needs_troubleshooting,77876594376f
I believe my card has been compromised as there are funds showing that I did not receive.,needs_troubleshooting,4e20dd468cb2
I have never been charged a card payment fee before. Why did this change?,needs_troubleshooting,cbeb1198ddd1
Why didn't I receive all the cash I requested?,needs_troubleshooting,580b16abeec1
Shopping on line I was declined when trying to buy something.,needs_troubleshooting,7864c09decc9
What is this extra fee?,needs_troubleshooting,9e8311b5a3c3
Can you tell me why my card payment did not work?,other,cd4161e39a99
The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,other,f3291fb048e3
I don't think the charges made when I had currency exchanged are right.,needs_troubleshooting,11ce0fdc214a
My card payment didn't go through.,other,147cdb701d77
"I must quickly transfer something from China, and I need to know how long it will take.",other,dc16873802dd
"To add money to my account, what currencies can I use?",card_queries_or_issues,cf5111129f36
How do I get extra physical cards?,card_queries_or_issues,55e0b05ff27c
"I hate this ATM, it charged me an extra fee, Why did it charge?",needs_troubleshooting,424fe9c0147a
"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",needs_troubleshooting,0c9297581e8d
What happened to the money that I deposited?,top_up_queries_or_issues,476a19124b3a
For some reason my card payment hasn't worked. what can I do to look into that?,other,556ad500659c
Will I be charged any fees if I want to add money with an international card?,top_up_queries_or_issues,25e1b2714a8d
Is it ok for a friend to send me money?,other,31dc892d56fc
I can't see all the refunds in my statement,needs_troubleshooting,a673cfc6978b
Top up not available in my wallet.,top_up_queries_or_issues,ec90d57fedc5
I need it delivered by Saturday.,other,2ae6f5ffbda9
"Fix your system. I can't make transfers, I've tried like 5 times already.",needs_troubleshooting,c24e9dba1966
Machines make mistakes too! The ATM gave me the wrong amount of money. Too much!,needs_troubleshooting,46166a0dba04
"Using Google Pay, can I top up?",other,b50358a62fdd
I believe my top up is still pending,top_up_queries_or_issues,030a945270d9
How do I reset my passcode?,other,5261a54cdcc1
Currently I can't get my card to work.,card_queries_or_issues,9b365cc445e1
Do I need to choose GBP to get my salary deposited properly?,other,2fe9ad35dd53
Will my money be of equal value when I travel abroad?,other,36cb156c9e63
I've changed my mind on an item.  How do I get a refund?,other,87b5be155841
Where is the cash I deposited?,,5cdta85e9353
What is the charge to make a transfer,top_up_queries_or_issues,bbfdede8d5ff
I would like to return my purchases,other,77ec7c1d1782
I just bought an item and would like to stop payment can you tell me if the item has been sent yet?,other,0de7fd2a3837
I can't see my Google Pay top up. Is it not working correctly?,other,b1dd5736166c
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",needs_troubleshooting,ce753f602e1d
how do i set up my apple pay watch to connect to my account,other,a4ed7630ab25
Can I activate my card with the app?,card_queries_or_issues,eafd48f0ebbd
how do i get a new card,card_queries_or_issues,fe79ad478b62
I am from X but am traveling to Y - how do I get currency for Y?,other,ce55c5497ede
I think you reverted my top up.,top_up_queries_or_issues,dceb2e6f5e28
Are there any charges for topping up a US-issued card?,top_up_queries_or_issues,7e55516b1301
how to track the card you sent,card_queries_or_issues,272078f38a3f
I sent money to a person and they haven't received the payment yet.,needs_troubleshooting,ef03a819f49f
The card is non-functional.,card_queries_or_issues,bad94515a8d8
Where can I obtain my virtual card?,card_queries_or_issues,dac78dc485d3
Why am I being charged to transfer funds?,other,d4a8a616d455
How long will a transfer be pending for?,other,28ba9a5a1977
"I need support options, I want to top my card",card_queries_or_issues,9a022f32e0ca
"
Where can I use my card?",card_queries_or_issues,8c5e2792341b
My transfer did not seem to work.,needs_troubleshooting,e0e5087b7f1e
May I get my salary paid out in a different currency?,other,5600eaa7082a
Which flat currencies can I use from you?,other,a9aaea67c501
I made a cash deposit and the balance wasn't updated.,needs_troubleshooting,7cebf9a37fc2
Are there any express fees if i want my new card faster?,card_queries_or_issues,063da69a9834
Can you please explain how to transfer money using the bank transfer process?,other,90faf0294a20
My top-up never worked,top_up_queries_or_issues,3d8a6761bb31
Why is there an extra pound charge that is pending?,needs_troubleshooting,3c84bcee74e6
How long will it take for my transferred money to show up?,needs_troubleshooting,700a7720287f
